parcel_id,khasra_no,khata_no,village,village_hi,tehsil,tehsil_hi,district,district_hi,owner_name,owner_name_hi,father_name,father_name_hi,area_hectares,area_acres,area_bigha,area_sqm,land_type,soil_type,irrigation_source,market_value_per_ha,circle_rate,last_mutation_date,mutation_status,encumbrance_status,litigation_status,tribal_sensitive,forest_distance_km,highway_distance_km,data_source,wkt_geometry,centroid_lat,centroid_lng,min_lat,min_lng,max_lat,max_lng,is_pilot
CG-SUR-2827,230/3,KH-126,Surajpur_Semra,सेमरा,Surajpur Khas,सूरजपुर खास,Surajpur,सूरजपुर,Devendra Kashyap,देवेंद्र कश्यप,Late Ramesh Kashyap,स्व. रमेश कश्यप,4.5,11.12,17.78,45000.0,RESIDENTIAL,Dorsa (Medium Clay-Loam),Rainfed,18.0,13.5,2023-01-15,Mutated,Nil / Unencumbered,Pending Boundary Case,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.857824 23.227885, 82.861139 23.228676, 82.861572 23.228220, 82.862028 23.224538, 82.858732 23.224054, 82.858203 23.224469, 82.857824 23.227885))",23.226294,82.859932,23.224054,82.857824,23.228676,82.862028,0
CG-SUR-2828,235/1,KH-127,Surajpur_Bhanpuri,भानपुरी,Surajpur Khas,सूरजपुर खास,Surajpur,सूरजपुर,Bhupendra Kanwar,भूपेंद्र कंवर,Late Ramesh Kanwar,स्व. रमेश कंवर,4.5,11.12,17.78,45000.0,COMMERCIAL,Dorsa (Medium Clay-Loam),Rainfed,18.0,13.5,2023-01-15,Mutated,Nil / Unencumbered,Disposed Appeal,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.856813 23.228620, 82.857242 23.231627, 82.857900 23.232438, 82.861489 23.231017, 82.861139 23.228676, 82.857824 23.227885, 82.856813 23.228620))",23.230037,82.859003,23.227885,82.856813,23.232438,82.861489,0
CG-SUR-2829,240/2,KH-128,Surajpur_Village_A,ग्राम अ,Surajpur Khas,सूरजपुर खास,Surajpur,सूरजपुर,Chaitanya Yadav,चैतन्य यादव,Late Rajesh Yadav,स्व. राजेश यादव,4.5,11.12,17.78,45000.0,IRRIGATED,Matasi (Yellow Clay Soil),Mahanadi Canal Network,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,No dispute,1,2.5,1.2,synthetic_voronoi,"POLYGON((82.862105 23.231577, 82.861489 23.231017, 82.857900 23.232438, 82.857920 23.234746, 82.861472 23.235639, 82.861966 23.235240, 82.862105 23.231577))",23.233417,82.860185,23.231017,82.8579,23.235639,82.862105,0
CG-SUR-2830,245/3,KH-129,Surajpur_Village_B,ग्राम ब,Surajpur Khas,सूरजपुर खास,Surajpur,सूरजपुर,Budhram Mandavi,बुधराम मंडावी,Sukhlal Mandavi,सुखलाल मंडावी,4.5,11.12,17.78,45000.0,RAIN_FED,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,SDM Court Stay Order,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.856874 23.235711, 82.858295 23.240000, 82.861415 23.240000, 82.861472 23.235639, 82.857920 23.234746, 82.856874 23.235711))",23.237429,82.859411,23.234746,82.856874,23.24,82.861472,0
CG-SUR-2831,250/1,KH-130,Surajpur_Semra,सेमरा,Surajpur Khas,सूरजपुर खास,Surajpur,सूरजपुर,Kamla Agrawal,कमला अग्रवाल,Murarilal Agrawal,मुरारीलाल अग्रवाल,4.5,11.12,17.78,45000.0,BANJAR,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,Pending Boundary Case,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.865757 23.203749, 82.866361 23.200000, 82.861367 23.200000, 82.862566 23.204579, 82.865757 23.203749))",23.201944,82.86392,23.2,82.861367,23.204579,82.866361,0
CG-SUR-2832,255/2,KH-131,Surajpur_Bhanpuri,भानपुरी,Surajpur Khas,सूरजपुर खास,Surajpur,सूरजपुर,Lokesh Netam,लोकेश नेताम,Mangal Netam,मंगल नेताम,4.5,11.12,17.78,45000.0,FOREST,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,Disposed Appeal,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.866924 23.207096, 82.865879 23.203899, 82.865757 23.203749, 82.862566 23.204579, 82.861859 23.205271, 82.861629 23.207203, 82.862016 23.207787, 82.865704 23.208427, 82.866924 23.207096))",23.206217,82.864285,23.203749,82.861629,23.208427,82.866924,0
CG-SUR-2833,260/3,KH-132,Surajpur_Village_A,ग्राम अ,Surajpur Khas,सूरजपुर खास,Surajpur,सूरजपुर,Rajesh Verma,राजेश वर्मा,Late Bhupendra Verma,स्व. भूपेंद्र वर्मा,4.5,11.12,17.78,45000.0,RESIDENTIAL,Dorsa (Medium Clay-Loam),Rainfed,18.0,13.5,2023-01-15,Mutated,Nil / Unencumbered,No dispute,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.865896 23.212567, 82.865987 23.212468, 82.865704 23.208427, 82.862016 23.207787, 82.861641 23.211380, 82.862509 23.212081, 82.865896 23.212567))",23.21022,82.863843,23.207787,82.861641,23.212567,82.865987,0
CG-SUR-2834,265/1,KH-133,Surajpur_Village_B,ग्राम ब,Surajpur Khas,सूरजपुर खास,Surajpur,सूरजपुर,Phoolchand Chandrakar,फूलचंद चंद्राकर,Late Ghanshyam Chandrakar,स्व. घनश्याम चंद्राकर,4.5,11.12,17.78,45000.0,COMMERCIAL,Dorsa (Medium Clay-Loam),Rainfed,18.0,13.5,2023-01-15,Mutated,Nil / Unencumbered,SDM Court Stay Order,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.862193 23.217081, 82.865952 23.214596, 82.865896 23.212567, 82.862509 23.212081, 82.861332 23.215883, 82.862193 23.217081))",23.214306,82.863593,23.212081,82.861332,23.217081,82.865952,0
CG-SUR-2835,270/2,KH-134,Surajpur_Semra,सेमरा,Surajpur Khas,सूरजपुर खास,Surajpur,सूरजपुर,Suresh Sahu,सुरेश साहू,Late Rameshwar Sahu,स्व. रामेश्वर साहू,4.5,11.12,17.78,45000.0,IRRIGATED,Matasi (Yellow Clay Soil),Mahanadi Canal Network,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,Pending Boundary Case,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.862193 23.217081, 82.862180 23.218335, 82.865912 23.220007, 82.866045 23.219890, 82.867236 23.216405, 82.865952 23.214596, 82.862193 23.217081))",23.217376,82.864885,23.214596,82.86218,23.220007,82.867236,0
CG-SUR-2836,275/3,KH-135,Surajpur_Bhanpuri,भानपुरी,Surajpur Khas,सूरजपुर खास,Surajpur,सूरजपुर,Anita Patel,अनीता पटेल,Gopal Patel,गोपाल पटेल,4.5,11.12,17.78,45000.0,RAIN_FED,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,Disposed Appeal,1,2.5,1.2,synthetic_voronoi,"POLYGON((82.865912 23.220007, 82.862180 23.218335, 82.860885 23.219521, 82.862992 23.223944, 82.865660 23.223778, 82.865912 23.220007))",23.221207,82.863637,23.218335,82.860885,23.223944,82.865912,0
CG-SUR-2837,280/1,KH-136,Surajpur_Village_A,ग्राम अ,Surajpur Khas,सूरजपुर खास,Surajpur,सूरजपुर,Devendra Kashyap,देवेंद्र कश्यप,Late Ramesh Kashyap,स्व. रमेश कश्यप,4.5,11.12,17.78,45000.0,BANJAR,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,No dispute,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.866026 23.224125, 82.865660 23.223778, 82.862992 23.223944, 82.862028 23.224538, 82.861572 23.228220, 82.865972 23.228164, 82.866026 23.224125))",23.22611,82.863945,23.223778,82.861572,23.22822,82.866026,0
CG-SUR-2838,285/2,KH-137,Surajpur_Village_B,ग्राम ब,Surajpur Khas,सूरजपुर खास,Surajpur,सूरजपुर,Bhupendra Kanwar,भूपेंद्र कंवर,Late Ramesh Kanwar,स्व. रमेश कंवर,4.5,11.12,17.78,45000.0,FOREST,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,SDM Court Stay Order,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.862105 23.231577, 82.866017 23.231279, 82.866157 23.228498, 82.865972 23.228164, 82.861572 23.228220, 82.861139 23.228676, 82.861489 23.231017, 82.862105 23.231577))",23.229782,82.863704,23.228164,82.861139,23.231577,82.866157,0
CG-SUR-2839,290/3,KH-138,Surajpur_Semra,सेमरा,Surajpur Khas,सूरजपुर खास,Surajpur,सूरजपुर,Chaitanya Yadav,चैतन्य यादव,Late Rajesh Yadav,स्व. राजेश यादव,4.5,11.12,17.78,45000.0,RESIDENTIAL,Dorsa (Medium Clay-Loam),Rainfed,18.0,13.5,2023-01-15,Mutated,Nil / Unencumbered,Pending Boundary Case,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.861966 23.235240, 82.865588 23.235379, 82.866604 23.232116, 82.866017 23.231279, 82.862105 23.231577, 82.861966 23.235240))",23.233309,82.864138,23.231279,82.861966,23.235379,82.866604,0
CG-SUR-2840,295/1,KH-139,Surajpur_Bhanpuri,भानपुरी,Surajpur Khas,सूरजपुर खास,Surajpur,सूरजपुर,Budhram Mandavi,बुधराम मंडावी,Sukhlal Mandavi,सुखलाल मंडावी,4.5,11.12,17.78,45000.0,COMMERCIAL,Dorsa (Medium Clay-Loam),Rainfed,18.0,13.5,2023-01-15,Mutated,Nil / Unencumbered,Disposed Appeal,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.865588 23.235379, 82.861966 23.235240, 82.861472 23.235639, 82.861415 23.240000, 82.865068 23.240000, 82.865888 23.235905, 82.865588 23.235379))",23.237593,82.863482,23.23524,82.861415,23.24,82.865888,0
CG-SUR-2841,300/2,KH-140,Surajpur_Village_A,ग्राम अ,Surajpur Khas,सूरजपुर खास,Surajpur,सूरजपुर,Kamla Agrawal,कमला अग्रवाल,Murarilal Agrawal,मुरारीलाल अग्रवाल,4.5,11.12,17.78,45000.0,IRRIGATED,Matasi (Yellow Clay Soil),Mahanadi Canal Network,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,No dispute,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.869140 23.200000, 82.866361 23.200000, 82.865757 23.203749, 82.865879 23.203899, 82.870485 23.204075, 82.869140 23.200000))",23.202164,82.867958,23.2,82.865757,23.204075,82.870485,0
CG-SUR-2842,305/3,KH-141,Surajpur_Village_B,ग्राम ब,Surajpur Khas,सूरजपुर खास,Surajpur,सूरजपुर,Lokesh Netam,लोकेश नेताम,Mangal Netam,मंगल नेताम,4.5,11.12,17.78,45000.0,RAIN_FED,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,SDM Court Stay Order,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.869780 23.207598, 82.870295 23.207208, 82.871215 23.204732, 82.870485 23.204075, 82.865879 23.203899, 82.866924 23.207096, 82.869780 23.207598))",23.205562,82.868602,23.203899,82.865879,23.207598,82.871215,0
CG-SUR-2843,310/1,KH-142,Surajpur_Semra,सेमरा,Surajpur Khas,सूरजपुर खास,Surajpur,सूरजपुर,Rajesh Verma,राजेश वर्मा,Late Bhupendra Verma,स्व. भूपेंद्र वर्मा,4.5,11.12,17.78,45000.0,BANJAR,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,Pending Boundary Case,1,2.5,1.2,synthetic_voronoi,"POLYGON((82.869780 23.207598, 82.866924 23.207096, 82.865704 23.208427, 82.865987 23.212468, 82.869920 23.211666, 82.869780 23.207598))",23.209753,82.867802,23.207096,82.865704,23.212468,82.86992,0
CG-SUR-2844,315/2,KH-143,Surajpur_Bhanpuri,भानपुरी,Surajpur Khas,सूरजपुर खास,Surajpur,सूरजपुर,Phoolchand Chandrakar,फूलचंद चंद्राकर,Late Ghanshyam Chandrakar,स्व. घनश्याम चंद्राकर,4.5,11.12,17.78,45000.0,FOREST,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,Disposed Appeal,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.867236 23.216405, 82.869846 23.216509, 82.870778 23.215988, 82.870347 23.211931, 82.869920 23.211666, 82.865987 23.212468, 82.865896 23.212567, 82.865952 23.214596, 82.867236 23.216405))",23.214157,82.868435,23.211666,82.865896,23.216509,82.870778,0
CG-SUR-2845,320/3,KH-144,Surajpur_Village_A,ग्राम अ,Surajpur Khas,सूरजपुर खास,Surajpur,सूरजपुर,Suresh Sahu,सुरेश साहू,Late Rameshwar Sahu,स्व. रामेश्वर साहू,4.5,11.12,17.78,45000.0,RESIDENTIAL,Dorsa (Medium Clay-Loam),Rainfed,18.0,13.5,2023-01-15,Mutated,Nil / Unencumbered,No dispute,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.866045 23.219890, 82.869845 23.220010, 82.869846 23.216509, 82.867236 23.216405, 82.866045 23.219890))",23.218311,82.868223,23.216405,82.866045,23.22001,82.869846,0
CG-SUR-2846,325/1,KH-145,Surajpur_Village_B,ग्राम ब,Surajpur Khas,सूरजपुर खास,Surajpur,सूरजपुर,Anita Patel,अनीता पटेल,Gopal Patel,गोपाल पटेल,4.5,11.12,17.78,45000.0,COMMERCIAL,Dorsa (Medium Clay-Loam),Rainfed,18.0,13.5,2023-01-15,Mutated,Nil / Unencumbered,SDM Court Stay Order,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.865660 23.223778, 82.866026 23.224125, 82.868979 23.224141, 82.870418 23.220505, 82.869845 23.220010, 82.866045 23.219890, 82.865912 23.220007, 82.865660 23.223778))",23.221939,82.867786,23.21989,82.86566,23.224141,82.870418,0
CG-SUR-2847,330/2,KH-146,Surajpur_Semra,सेमरा,Surajpur Khas,सूरजपुर खास,Surajpur,सूरजपुर,Devendra Kashyap,देवेंद्र कश्यप,Late Ramesh Kashyap,स्व. रमेश कश्यप,4.5,11.12,17.78,45000.0,IRRIGATED,Matasi (Yellow Clay Soil),Mahanadi Canal Network,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,Pending Boundary Case,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.870109 23.224828, 82.868979 23.224141, 82.866026 23.224125, 82.865972 23.228164, 82.866157 23.228498, 82.870035 23.228277, 82.870820 23.227148, 82.870109 23.224828))",23.226334,82.86815,23.224125,82.865972,23.228498,82.87082,0
CG-SUR-2848,335/3,KH-147,Surajpur_Bhanpuri,भानपुरी,Surajpur Khas,सूरजपुर खास,Surajpur,सूरजपुर,Bhupendra Kanwar,भूपेंद्र कंवर,Late Ramesh Kanwar,स्व. रमेश कंवर,4.5,11.12,17.78,45000.0,RAIN_FED,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,Disposed Appeal,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.870035 23.228277, 82.866157 23.228498, 82.866017 23.231279, 82.866604 23.232116, 82.870096 23.232428, 82.870766 23.231834, 82.870035 23.228277))",23.230358,82.868331,23.228277,82.866017,23.232428,82.870766,0
CG-SUR-2849,340/1,KH-148,Surajpur_Village_A,ग्राम अ,Surajpur Khas,सूरजपुर खास,Surajpur,सूरजपुर,Chaitanya Yadav,चैतन्य यादव,Late Rajesh Yadav,स्व. राजेश यादव,4.5,11.12,17.78,45000.0,BANJAR,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,No dispute,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.865588 23.235379, 82.865888 23.235905, 82.869748 23.236846, 82.870546 23.235941, 82.870096 23.232428, 82.866604 23.232116, 82.865588 23.235379))",23.234439,82.868212,23.232116,82.865588,23.236846,82.870546,0
CG-SUR-2850,345/2,KH-149,Surajpur_Village_B,ग्राम ब,Surajpur Khas,सूरजपुर खास,Surajpur,सूरजपुर,Budhram Mandavi,बुधराम मंडावी,Sukhlal Mandavi,सुखलाल मंडावी,4.5,11.12,17.78,45000.0,FOREST,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,SDM Court Stay Order,1,2.5,1.2,synthetic_voronoi,"POLYGON((82.865888 23.235905, 82.865068 23.240000, 82.869753 23.240000, 82.869748 23.236846, 82.865888 23.235905))",23.238227,82.867508,23.235905,82.865068,23.24,82.869753,0
CG-SUR-2851,350/3,KH-150,Surajpur_Semra,सेमरा,Surajpur Khas,सूरजपुर खास,Surajpur,सूरजपुर,Kamla Agrawal,कमला अग्रवाल,Murarilal Agrawal,मुरारीलाल अग्रवाल,4.5,11.12,17.78,45000.0,RESIDENTIAL,Dorsa (Medium Clay-Loam),Rainfed,18.0,13.5,2023-01-15,Mutated,Nil / Unencumbered,Pending Boundary Case,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.873243 23.203978, 82.873581 23.200000, 82.869140 23.200000, 82.870485 23.204075, 82.871215 23.204732, 82.873243 23.203978))",23.202004,82.871588,23.2,82.86914,23.204732,82.873581,0
CG-SUR-2852,355/1,KH-151,Surajpur_Bhanpuri,भानपुरी,Surajpur Khas,सूरजपुर खास,Surajpur,सूरजपुर,Lokesh Netam,लोकेश नेताम,Mangal Netam,मंगल नेताम,4.5,11.12,17.78,45000.0,COMMERCIAL,Dorsa (Medium Clay-Loam),Rainfed,18.0,13.5,2023-01-15,Mutated,Nil / Unencumbered,Disposed Appeal,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.874277 23.207877, 82.874009 23.204432, 82.873243 23.203978, 82.871215 23.204732, 82.870295 23.207208, 82.873535 23.208504, 82.874277 23.207877))",23.206259,82.872564,23.203978,82.870295,23.208504,82.874277,0
CG-SUR-2853,360/2,KH-152,Surajpur_Village_A,ग्राम अ,Surajpur Khas,सूरजपुर खास,Surajpur,सूरजपुर,Rajesh Verma,राजेश वर्मा,Late Bhupendra Verma,स्व. भूपेंद्र वर्मा,4.5,11.12,17.78,45000.0,IRRIGATED,Matasi (Yellow Clay Soil),Mahanadi Canal Network,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,No dispute,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.873609 23.211408, 82.873535 23.208504, 82.870295 23.207208, 82.869780 23.207598, 82.869920 23.211666, 82.870347 23.211931, 82.873423 23.211597, 82.873609 23.211408))",23.209753,82.871584,23.207208,82.86978,23.211931,82.873609,0
CG-SUR-2854,365/3,KH-153,Surajpur_Village_B,ग्राम ब,Surajpur Khas,सूरजपुर खास,Surajpur,सूरजपुर,Phoolchand Chandrakar,फूलचंद चंद्राकर,Late Ghanshyam Chandrakar,स्व. घनश्याम चंद्राकर,4.5,11.12,17.78,45000.0,RAIN_FED,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,SDM Court Stay Order,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.874736 23.216046, 82.873423 23.211597, 82.870347 23.211931, 82.870778 23.215988, 82.873583 23.216824, 82.874736 23.216046))",23.214188,82.872429,23.211597,82.870347,23.216824,82.874736,0
CG-SUR-2855,370/1,KH-154,Surajpur_Semra,सेमरा,Surajpur Khas,सूरजपुर खास,Surajpur,सूरजपुर,Suresh Sahu,सुरेश साहू,Late Rameshwar Sahu,स्व. रामेश्वर साहू,4.5,11.12,17.78,45000.0,BANJAR,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,Pending Boundary Case,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.870418 23.220505, 82.873222 23.220442, 82.873583 23.216824, 82.870778 23.215988, 82.869846 23.216509, 82.869845 23.220010, 82.870418 23.220505))",23.218359,82.871597,23.215988,82.869845,23.220505,82.873583,0
CG-SUR-2856,375/2,KH-155,Surajpur_Bhanpuri,भानपुरी,Surajpur Khas,सूरजपुर खास,Surajpur,सूरजपुर,Anita Patel,अनीता पटेल,Gopal Patel,गोपाल पटेल,4.5,11.12,17.78,45000.0,FOREST,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,Disposed Appeal,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.870418 23.220505, 82.868979 23.224141, 82.870109 23.224828, 82.873888 23.223118, 82.873878 23.221296, 82.873222 23.220442, 82.870418 23.220505))",23.222456,82.871542,23.220442,82.868979,23.224828,82.873888,0
CG-SUR-2857,380/3,KH-156,Surajpur_Village_A,ग्राम अ,Surajpur Khas,सूरजपुर खास,Surajpur,सूरजपुर,Devendra Kashyap,देवेंद्र कश्यप,Late Ramesh Kashyap,स्व. रमेश कश्यप,4.5,11.12,17.78,45000.0,RESIDENTIAL,Dorsa (Medium Clay-Loam),Rainfed,18.0,13.5,2023-01-15,Mutated,Nil / Unencumbered,No dispute,1,2.5,1.2,synthetic_voronoi,"POLYGON((82.870820 23.227148, 82.873910 23.227705, 82.874818 23.224312, 82.873888 23.223118, 82.870109 23.224828, 82.870820 23.227148))",23.225512,82.872626,23.223118,82.870109,23.227705,82.874818,0
CG-SUR-2858,385/1,KH-157,Surajpur_Village_B,ग्राम ब,Surajpur Khas,सूरजपुर खास,Surajpur,सूरजपुर,Bhupendra Kanwar,भूपेंद्र कंवर,Late Ramesh Kanwar,स्व. रमेश कंवर,4.5,11.12,17.78,45000.0,COMMERCIAL,Dorsa (Medium Clay-Loam),Rainfed,18.0,13.5,2023-01-15,Mutated,Nil / Unencumbered,SDM Court Stay Order,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.873910 23.227705, 82.870820 23.227148, 82.870035 23.228277, 82.870766 23.231834, 82.873643 23.231520, 82.874267 23.228270, 82.873910 23.227705))",23.229452,82.872119,23.227148,82.870035,23.231834,82.874267,0
CG-SUR-2859,390/2,KH-158,Surajpur_Semra,सेमरा,Surajpur Khas,सूरजपुर खास,Surajpur,सूरजपुर,Chaitanya Yadav,चैतन्य यादव,Late Rajesh Yadav,स्व. राजेश यादव,4.5,11.12,17.78,45000.0,IRRIGATED,Matasi (Yellow Clay Soil),Mahanadi Canal Network,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,Pending Boundary Case,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.870766 23.231834, 82.870096 23.232428, 82.870546 23.235941, 82.874247 23.236296, 82.874984 23.235670, 82.874029 23.231861, 82.873643 23.231520, 82.870766 23.231834))",23.233969,82.872476,23.23152,82.870096,23.236296,82.874984,0
CG-SUR-2860,395/3,KH-159,Surajpur_Bhanpuri,भानपुरी,Surajpur Khas,सूरजपुर खास,Surajpur,सूरजपुर,Budhram Mandavi,बुधराम मंडावी,Sukhlal Mandavi,सुखलाल मंडावी,4.5,11.12,17.78,45000.0,RAIN_FED,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,Disposed Appeal,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.869753 23.240000, 82.873927 23.240000, 82.874247 23.236296, 82.870546 23.235941, 82.869748 23.236846, 82.869753 23.240000))",23.238055,82.871925,23.235941,82.869748,23.24,82.874247,0
CG-SUR-2861,400/1,KH-160,Surajpur_Village_A,ग्राम अ,Surajpur Khas,सूरजपुर खास,Surajpur,सूरजपुर,Kamla Agrawal,कमला अग्रवाल,Murarilal Agrawal,मुरारीलाल अग्रवाल,4.5,11.12,17.78,45000.0,BANJAR,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,No dispute,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.874009 23.204432, 82.877676 23.204555, 82.877869 23.204385, 82.877480 23.200000, 82.873581 23.200000, 82.873243 23.203978, 82.874009 23.204432))",23.20229,82.875566,23.2,82.873243,23.204555,82.877869,0
CG-SUR-2862,405/2,KH-161,Surajpur_Village_B,ग्राम ब,Surajpur Khas,सूरजपुर खास,Surajpur,सूरजपुर,Lokesh Netam,लोकेश नेताम,Mangal Netam,मंगल नेताम,4.5,11.12,17.78,45000.0,FOREST,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,SDM Court Stay Order,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.877294 23.208037, 82.877676 23.204555, 82.874009 23.204432, 82.874277 23.207877, 82.877294 23.208037))",23.206169,82.87582,23.204432,82.874009,23.208037,82.877676,0
CG-SUR-2863,410/3,KH-162,Surajpur_Semra,सेमरा,Surajpur Khas,सूरजपुर खास,Surajpur,सूरजपुर,Rajesh Verma,राजेश वर्मा,Late Bhupendra Verma,स्व. भूपेंद्र वर्मा,4.5,11.12,17.78,45000.0,RESIDENTIAL,Dorsa (Medium Clay-Loam),Rainfed,18.0,13.5,2023-01-15,Mutated,Nil / Unencumbered,Pending Boundary Case,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.877756 23.210974, 82.877792 23.208933, 82.877294 23.208037, 82.874277 23.207877, 82.873535 23.208504, 82.873609 23.211408, 82.877756 23.210974))",23.209613,82.875601,23.207877,82.873535,23.211408,82.877792,0
CG-SUR-2864,415/1,KH-163,Surajpur_Bhanpuri,भानपुरी,Surajpur Khas,सूरजपुर खास,Surajpur,सूरजपुर,Phoolchand Chandrakar,फूलचंद चंद्राकर,Late Ghanshyam Chandrakar,स्व. घनश्याम चंद्राकर,4.5,11.12,17.78,45000.0,COMMERCIAL,Dorsa (Medium Clay-Loam),Rainfed,18.0,13.5,2023-01-15,Mutated,Nil / Unencumbered,Disposed Appeal,1,2.5,1.2,synthetic_voronoi,"POLYGON((82.877886 23.211142, 82.877756 23.210974, 82.873609 23.211408, 82.873423 23.211597, 82.874736 23.216046, 82.876931 23.216007, 82.877886 23.211142))",23.213332,82.875746,23.210974,82.873423,23.216046,82.877886,0
CG-SUR-2865,420/2,KH-164,Surajpur_Village_A,ग्राम अ,Surajpur Khas,सूरजपुर खास,Surajpur,सूरजपुर,Suresh Sahu,सुरेश साहू,Late Rameshwar Sahu,स्व. रामेश्वर साहू,4.5,11.12,17.78,45000.0,IRRIGATED,Matasi (Yellow Clay Soil),Mahanadi Canal Network,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,No dispute,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.878929 23.219914, 82.877593 23.216461, 82.876931 23.216007, 82.874736 23.216046, 82.873583 23.216824, 82.873222 23.220442, 82.873878 23.221296, 82.878863 23.220010, 82.878929 23.219914))",23.21859,82.875778,23.216007,82.873222,23.221296,82.878929,0
CG-SUR-2866,425/3,KH-165,Surajpur_Village_B,ग्राम ब,Surajpur Khas,सूरजपुर खास,Surajpur,सूरजपुर,Anita Patel,अनीता पटेल,Gopal Patel,गोपाल पटेल,4.5,11.12,17.78,45000.0,RAIN_FED,Dorsa (Medium Clay-Loam),Rainfed,12.5,9.5,2023-01-15,Mutated,Nil / Unencumbered,SDM Court Stay Order,0,2.5,1.2,synthetic_voronoi,"POLYGON((82.874818 23.224312, 82.878154 23.224709, 82.878755 23.223723, 82.878863 23.220010, 82.873878 23.221296, 82.873888 23.223118, 82.874818 23.224312))",23.222481,82.876569,23.22001,82.873878,23.224709,82.878863,0
